Film_title,Recommended_Film,Similarity_Score
Somersault,The Only Game in Town,0.21264701249331713
Somersault,Five Minutes of Heaven,0.18941365225272902
Johnny Got His Gun,The White Ribbon,0.2870970558806404
Johnny Got His Gun,Assembly,0.2392776505621181
Johnny Got His Gun,Millennium Mambo,0.23895333449048267
Johnny Got His Gun,Norwegian Wood,0.23195525205197182
Johnny Got His Gun,Shogun's Joy of Torture,0.22678200134464932
The President's Last Bang,Default,0.22441540527473552
The President's Last Bang,The Spy Gone North,0.20049518361213042
The President's Last Bang,Winter Kills,0.18545091267880728
The President's Last Bang,1:99 Shorts,0.1831243753536367
The President's Last Bang,Carver,0.17263194940815346
Slice,To Catch a Thief,0.26343576917786177
Slice,Left Behind,0.21893309905144903
Slice,Across 110th Street,0.1887065086504498
Slice,Bomb City,0.1820397327199977
Slice,Curfew,0.18018085180298435
"Butcher, Baker, Nightmare Maker",Before I Wake,0.20567537439070696
"Butcher, Baker, Nightmare Maker",Grave of the Fireflies,0.17266469293395606
"Butcher, Baker, Nightmare Maker",Fragment of Fear,0.17161244369771442
"Butcher, Baker, Nightmare Maker",Benny's Bathtub,0.17048990859758625
"Butcher, Baker, Nightmare Maker",Whisper of the Heart,0.16766059755666765
The Shells,Arctic Heart,0.20422058527823017
The Shells,The Lazarus Effect,0.19110458716485823
The Shells,Before I Hang,0.1887933472545793
The Shells,The Blair Witch Project,0.17312492826980913
The Shells,1:99 Shorts,0.16160048828733045
30 Years of Garbage: The Garbage Pail Kids Story,"J.R.R.T. : A Study of John Ronald Reuel Tolkien, 1892-1973",0.253915148884269
30 Years of Garbage: The Garbage Pail Kids Story,The Beast in the Cellar,0.24133352579710826
30 Years of Garbage: The Garbage Pail Kids Story,Bad Blood,0.23572435122089952
30 Years of Garbage: The Garbage Pail Kids Story,2001 Maniacs,0.22415078292413199
30 Years of Garbage: The Garbage Pail Kids Story,Om Shanti Om,0.22032461936560946
Sylvio,The Mist,0.21012571476037104
Sylvio,We're All Going to the World's Fair,0.19590223783658334
Sylvio,Little Nemo: Adventures in Slumberland,0.1924760128341672
Sylvio,The Naked Kiss,0.184444481683372
Sylvio,Groundhog Day,0.1813422811483245
City Baby,Holy Motors,0.15446883054899968
City Baby,Buena Vista Social Club,0.1516720124940281
City Baby,Sin City,0.14618151092304937
City Baby,Angie,0.14151430116725158
City Baby,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0.1402734421203233
PG 16...,Gagarin: First in Space,0.38609170011323235
PG 16...,Room,0.23724927086204992
PG 16...,"Two Cars, One Night",0.23090161053262376
PG 16...,Zootopia,0.23001363149584858
PG 16...,Animaniacs: Wakko's Wish,0.2239900371781625
Bareilly Ki Barfi,Let the Sunshine In,0.22522381328294808
Bareilly Ki Barfi,Down with Love,0.21234321964757358
Bareilly Ki Barfi,BUtterfield 8,0.19897535920573323
Bareilly Ki Barfi,"Cry for Me, Billy",0.1887158950654749
Bareilly Ki Barfi,The Theory of Everything,0.1839870180243513
Jucy,Stealing Beauty,0.18262517224603395
Jucy,Red Road,0.16407587375355975
Jucy,Love and Bullets,0.1569235470853211
Jucy,Jackie Brown,0.1545838787630443
Jucy,50 First Dates,0.14421941834448815
"Charlie, Trevor And A Girl Savannah",Higher Ground,0.1981769046104859
"Charlie, Trevor And A Girl Savannah",Waking Life,0.19280413097506874
"Charlie, Trevor And A Girl Savannah",On Body and Soul,0.175047212054201
"Charlie, Trevor And A Girl Savannah",Firestarter,0.173918398091076
"Charlie, Trevor And A Girl Savannah",Lauderdale,0.16599165419650985
The Villainess,Default,0.23068524937434126
The Villainess,Sea Fog,0.21647619205126384
The Villainess,The Yellow Sea,0.20198694517285365
The Villainess,Joint Security Area,0.20155462027947962
The Villainess,A Scanner Darkly,0.190978052791986
The Past Is a Grotesque Animal,Ex Drummer,0.1659330320326539
The Past Is a Grotesque Animal,Police Academy 2: Their First Assignment,0.16191701042678133
The Past Is a Grotesque Animal,Blast-Off Girls,0.1568358644868829
The Past Is a Grotesque Animal,Her Smell,0.14918187096399502
The Past Is a Grotesque Animal,The Spoils of Babylon,0.14605863746376635
Alabama's Ghost,The Alchemist,0.23583851717476675
Alabama's Ghost,Is Anybody There?,0.22853518848122406
Alabama's Ghost,The Raven,0.22186115438977355
Alabama's Ghost,Céline and Julie Go Boating,0.21504913661021954
Alabama's Ghost,Frosty the Snowman,0.2117775389839892
Evolution,Lips of Blood,0.2156608033294544
Evolution,Santa Sangre,0.18607358861681011
Evolution,The Bourne Supremacy,0.17833414038654044
Evolution,Attack the Block,0.16876478677365978
Evolution,Vivarium,0.1678706504154126
Night People,The Babadook,0.21145962424014708
Night People,The Ritual,0.20333554970545586
Night People,Evil Eye,0.20082440014614594
Night People,Zee and Co.,0.18970354498321226
Night People,Tour de Pharmacy,0.18305868389875812
Janie,Korengal,0.24210945171017784
Janie,Rhymes for Young Ghouls,0.229314823054904
Janie,Sledgehammer,0.2172275659533467
Janie,Berserk!,0.21627245470792542
Janie,Premium Rush,0.20944888813658719
Thirst Street,Secret Ceremony,0.24948791080723526
Thirst Street,A Little Night Music,0.20605154678735754
Thirst Street,Last Tango in Paris,0.2048831432399141
Thirst Street,Frantic,0.20343364275113704
Thirst Street,Zero Fucks Given,0.19815589701876274
Tragedy Girls,We're All Going to the World's Fair,0.21521206073315802
Tragedy Girls,Casting JonBenet,0.19215155077767498
Tragedy Girls,The Whisperer in Darkness,0.18689949180485668
Tragedy Girls,Barb & Star Go to Vista Del Mar,0.18325106658962897
Tragedy Girls,Daisies,0.18324851461174943
S de Sofia,Novocaine,0.18740951415354354
S de Sofia,The Fate of the Furious,0.17898717212016618
S de Sofia,Hell Hole,0.17801502167175318
S de Sofia,Friday the 13th,0.1761269031017768
S de Sofia,Troll Hunter,0.16987184881044207
River City Panic,Fistful of Knuckles,0.1867008528793573
River City Panic,The Traveler,0.17906114787896033
River City Panic,...And God Created Woman,0.15614579084514998
River City Panic,Conspiracy,0.1548779060861344
River City Panic,Road to Morocco,0.15487552179431266
The Psycho Lover,The Eleven O'Clock,0.3955294011788463
The Psycho Lover,A Fine Madness,0.26678416536357663
The Psycho Lover,Novocaine,0.2342725750398778
The Psycho Lover,The Place Beyond the Pines,0.2304164028381699
The Psycho Lover,Murder in the First,0.23014976706372076
Social Suicide,Fyre Fraud,0.25341060138101507
Social Suicide,Honey Boy,0.20264838660410295
Social Suicide,Confessions of a Sociopathic Social Climber,0.19446680634999286
Social Suicide,Mrs. Fletcher,0.18883108512388153
Social Suicide,The Hater,0.18065337215202298
The Whisperer in Darkness,Urban Legend,0.20381012112571212
The Whisperer in Darkness,Rosemary's Baby,0.18917170337170494
The Whisperer in Darkness,Tragedy Girls,0.18689949180485668
The Whisperer in Darkness,Hitch,0.16343053919776807
The Whisperer in Darkness,D.C. Cab,0.1627011098327564
Prince,Footloose,0.2363605847555118
Prince,Mr. 3000,0.21496765271977725
Prince,"Love, Simon",0.20728165355089348
Prince,Bridge to Terabithia,0.20200556963827876
Prince,Lethal Weapon 2,0.20006867284959787
Arianna,Libertad,0.20086570300640744
Arianna,The Parent Trap,0.19055958511583737
Arianna,High School Musical 2,0.1764832575602109
Arianna,Standing Up,0.1734252023211788
Arianna,Jimmy Neutron: Boy Genius,0.1707450305161119
Weirdos,Unicorn Store,0.2659953481628337
Weirdos,Monsoon,0.2577553070561922
Weirdos,You Can't Take It with You,0.20525663667662675
Weirdos,"Alice, Sweet Alice",0.20045388971587957
Weirdos,Bowfinger,0.17368521133002976
How the Sky Will Melt,The Restless,0.24433195944809902
How the Sky Will Melt,The Specialists,0.18023885731298214
How the Sky Will Melt,Touched with Fire,0.17378929109506924
How the Sky Will Melt,Garden State,0.16765323205676227
How the Sky Will Melt,The Aviator,0.16237789632289892
Evil Judgment,Rogue Cop,0.37924228923613995
Evil Judgment,Arizona Heat,0.37467702920731755
Evil Judgment,Kalifornia,0.303247804608327
Evil Judgment,Blitz,0.2832666651536674
Evil Judgment,Copycat,0.27427330767101843
The Laundryman,Boo! A Madea Halloween,0.24189567737787604
The Laundryman,Bewitched,0.23184463746005177
The Laundryman,The Innocents,0.19913527683438975
The Laundryman,You're Next,0.1655120027793976
The Laundryman,In the Line of Fire,0.16380172719457986
This Is Everything: Gigi Gorgeous,Intervista,0.27495378762378453
This Is Everything: Gigi Gorgeous,Kyiv Frescoes,0.26689272378840523
This Is Everything: Gigi Gorgeous,Notes on Blindness,0.2518029205250951
This Is Everything: Gigi Gorgeous,Where Does Your Hidden Smile Lie?,0.21038889530960012
This Is Everything: Gigi Gorgeous,And the Oscar Goes To...,0.2090246703918776
Social Butterfly,Piranha,0.21826189998385825
Social Butterfly,Hot Chili,0.2009409143171679
Social Butterfly,Snapshot,0.1909664527336861
Social Butterfly,Departure,0.18915957263898212
Social Butterfly,Secret Origin: The Story of DC Comics,0.18806383726936074
Six Swedish Girls at a Pump,Africa Express,0.2272781489892287
Six Swedish Girls at a Pump,Body Bags,0.2167509299884448
Six Swedish Girls at a Pump,Nine Miles Down,0.2034526242494724
Six Swedish Girls at a Pump,Force Majeure,0.17912857025511278
Six Swedish Girls at a Pump,The Postman's White Nights,0.177820548678437
Psycho Girls,The Night Visitor,0.32121312476359876
Psycho Girls,Doom Asylum,0.2576039492648431
Psycho Girls,Marat/Sade,0.2416215469855969
Psycho Girls,Angst,0.23957697500508565
Psycho Girls,Stage Fright,0.21011320897617053
In the Mood,Giovannona Long-Thigh,0.29992183293086677
In the Mood,The Last Picture Show,0.2922229580212166
In the Mood,Full Contact,0.2243985990871096
In the Mood,The Hunchback of Notre Dame,0.18973601216368804
In the Mood,What Becomes of the Broken Hearted?,0.18673064422375008
Galactic Gigolo,The Saddest Music in the World,0.25289503311567496
Galactic Gigolo,Teenagers from Outer Space,0.2290497554427289
Galactic Gigolo,"Abraxas, Guardian of the Universe",0.21700395215391052
Galactic Gigolo,Aliens vs Avatars,0.2037377238648986
Galactic Gigolo,Mobile Suit Gundam I,0.20152877640633776
Exhibition,Tamara Drewe,0.21607579680037628
Exhibition,Returning to Reims,0.20916493793391108
Exhibition,Maudie,0.17645604466782755
Exhibition,Vacation Friends,0.17502043019623553
Exhibition,Elephant Stampede,0.15928339353578644
Hot Splash,Broken Lance,0.2130538581286389
Hot Splash,Avenging Force,0.21004003250758033
Hot Splash,Recess: School's Out,0.19274401207321495
Hot Splash,Worst Enemy,0.18844731948765273
Hot Splash,Sombre,0.17490397782527745
Scalps,When Dinosaurs Ruled the Earth,0.23669167751868828
Scalps,Turok: Son of Stone,0.21778774758546404
Scalps,Cannibal Ferox,0.21376558925999542
Scalps,Escape from Fort Bravo,0.18133015016505516
Scalps,Pathfinder,0.17375480190911669
Up Yours,Critters 3,0.4095889225555414
Up Yours,Lady in the Water,0.28729417669718915
Up Yours,Sliver,0.2832421527357348
Up Yours,Apartment Zero,0.2537763288973072
Up Yours,The Tsugua Diaries,0.2505119992733644
Taste the Blood of Dracula,Dracula: Prince of Darkness,0.2750131392531552
Taste the Blood of Dracula,The Haunted Castle,0.2670859601121439
Taste the Blood of Dracula,Children of Paradise,0.23767091976965618
Taste the Blood of Dracula,Transylvania 6-5000,0.20698674943345938
Taste the Blood of Dracula,The Black Castle,0.20030460168588105
Run,John Henry,0.18890443258114684
Run,Eddie Macon's Run,0.18327413125836509
Run,Ali G Indahouse,0.18300878819695526
Run,Drive,0.17165773427785677
Run,Young Rebels,0.16762343547603936
The Cocktail Hostesses,Mama's Dirty Girls,0.26498068654888196
The Cocktail Hostesses,Straight to Hell,0.20378335033795755
The Cocktail Hostesses,"Django, Prepare a Coffin",0.19107514205158668
The Cocktail Hostesses,Love Fiction,0.18437181883036274
The Cocktail Hostesses,Tall Story,0.1721797471861909
Two on a Guillotine,Blood Sisters,0.27686949827676055
Two on a Guillotine,Céline and Julie Go Boating,0.26070596936861157
Two on a Guillotine,Bell from Hell,0.2523431965825549
Two on a Guillotine,Dark House,0.23509883750763344
Two on a Guillotine,Scary Movie 4,0.22188170175744273
A Girl Cut in Two,The Passionate Friends,0.24011137141947692
A Girl Cut in Two,Strangers When We Meet,0.23912302950952335
A Girl Cut in Two,The Magnificent Ambersons,0.2159250647940916
A Girl Cut in Two,Mama's Dirty Girls,0.20552273171580668
A Girl Cut in Two,Design for Living,0.20455904932674457
"Cool It, Carol!",The Kid Detective,0.22031317548022317
"Cool It, Carol!",Amazon Women on the Moon,0.20880141429141552
"Cool It, Carol!",Werckmeister Harmonies,0.1948145242550826
"Cool It, Carol!",You People,0.19318121056482906
"Cool It, Carol!",Mystery Team,0.1816143135419557
Blood Shack,Mr. Wrong,0.2851761186557912
Blood Shack,Almost Dead,0.26011430114434675
Blood Shack,Into the West,0.24091349658960964
Blood Shack,The Ghost and Mrs. Muir,0.22370973534479202
Blood Shack,Far from the Madding Crowd,0.1945949143180658
Black Site Delta,Wilderness,0.24321836480169032
Black Site Delta,Island of the Fishmen,0.24221236874995086
Black Site Delta,Patlabor 2: The Movie,0.24160636113161332
Black Site Delta,The Hoarder,0.22094812546193232
Black Site Delta,The New Mutants,0.21918927327017712
Spread,The Concorde... Airport '79,0.3027278768011151
Spread,Lethal Weapon 4,0.2697919851979553
Spread,Let the Sunshine In,0.2676294525157675
Spread,Nasty Baby,0.258927062871548
Spread,"Two Cars, One Night",0.24385226302351476
I Eat Your Skin,Zombie Flesh Eaters,0.215797676188616
I Eat Your Skin,Krrish 3,0.16721496236662017
I Eat Your Skin,The H-Man,0.16684122143776373
I Eat Your Skin,Frozen Scream,0.1659093264144394
I Eat Your Skin,"Goké, Body Snatcher from Hell",0.1457233613810113
Scared to Death,Amphibian Man,0.21404227371056456
Scared to Death,Asylum of Satan,0.20258405220235545
Scared to Death,Doctor Who: The Next Doctor,0.1886814835995855
Scared to Death,Wild Strawberries,0.1847504225269758
Scared to Death,Ganja & Hess,0.16628552803812482
Don't Go in the Woods,Severance,0.1935655247843201
Don't Go in the Woods,Ham on Rye,0.16114673850368602
Don't Go in the Woods,First Blood,0.15579937919993236
Don't Go in the Woods,Rogue Cop,0.14546166286708995
Don't Go in the Woods,Holmes & Watson,0.13955722995212644
Star Kid,High School Girl,0.23681913039666527
Star Kid,Meteor,0.1746323378599625
Star Kid,Doctor Detroit,0.15627479369104597
Star Kid,The Ice Pirates,0.1542260085503629
Star Kid,The Truth,0.15404376201377168
Creature,Star Crystal,0.1866962897378479
Creature,The Day the Sky Exploded,0.1762211444997312
Creature,Howard the Duck,0.17451406206587183
Creature,Bodies Bodies Bodies,0.17254814559958095
Creature,A Is for Acid,0.16690431550079318
The Drownsman,Don't Go to Sleep,0.2697967518548906
The Drownsman,Gerald's Game,0.2134500342620389
The Drownsman,Eugenie,0.20305040695678778
The Drownsman,The Dark Tower,0.19689238393770786
The Drownsman,Take Shelter,0.19301435558433644
Dreamaniac,The Big Bird Cage,0.24626837414064429
Dreamaniac,Lady Death,0.22235354905947352
Dreamaniac,I Am Here,0.18194464589029924
Dreamaniac,Inferno,0.1781531007648744
Dreamaniac,The Internship,0.17484714605725488
Narcopolis,The Transporter,0.2365931834603085
Narcopolis,Body Cam,0.23127443264772438
Narcopolis,Decoy,0.21866429834689288
Narcopolis,Kiss of the Dragon,0.21495549603037667
Narcopolis,THX 1138,0.2133579468872458
Deadly Friend,The Eyes of My Mother,0.21806029891581172
Deadly Friend,The Harvest,0.20408225257289375
Deadly Friend,Insidious: Chapter 3,0.19477521194153816
Deadly Friend,Maborosi,0.19417479988001007
Deadly Friend,Bad Moms,0.1907426380573785
Fender Bender,Sombre,0.29305142477289403
Fender Bender,Shadows and Fog,0.2038338652121796
Fender Bender,Hatchetman,0.19496756612011978
Fender Bender,Castello Cavalcanti,0.18497467873511492
Fender Bender,Kalifornia,0.17083322308082835
The Great Alligator,Bare Essentials,0.32827522143572074
The Great Alligator,Wackiki Wabbit,0.3141176365010731
The Great Alligator,The Flying Luna Clipper,0.2831954347122008
The Great Alligator,The Red Turtle,0.28279672085122404
The Great Alligator,Matango,0.2629855827560906
Slaughter Hotel,Identikit,0.28429034107330275
Slaughter Hotel,Prom Night,0.2804334029462712
Slaughter Hotel,Sombre,0.2682756080589078
Slaughter Hotel,Day of the Reaper,0.24668561623812651
Slaughter Hotel,Hammersmith Is Out,0.2021528961091426
Mutant Hunt,Nemesis 2: Nebula,0.2501770209457873
Mutant Hunt,Syngenor,0.23478387055976474
Mutant Hunt,Firecracker,0.1943180413136071
Mutant Hunt,Once Upon a Time in China,0.1745639060840106
Mutant Hunt,RoboCop,0.16612070333453718
Get the Girl,Prince,0.1948378917017817
Get the Girl,The Lorax,0.17627107786756643
Get the Girl,Arctic Heart,0.16783642311923466
Get the Girl,Scheherazade,0.16683850466655176
Get the Girl,Fearless Fagan,0.15739951603729405
Burying the Ex,When You Finish Saving the World,0.380232917825518
Burying the Ex,The Secret Life of Pets,0.2802590608870068
Burying the Ex,Heartbreakers,0.24834514140581476
Burying the Ex,The Man Who Thought Life,0.23334163821658768
Burying the Ex,Max Steel,0.22979086394296627
Inseminoid,Creature from the Haunted Sea,0.2741987903987695
Inseminoid,Star Crystal,0.2350567213095418
Inseminoid,Crossfire,0.219529381595264
Inseminoid,Return to Horror Hotel,0.21348014291207396
Inseminoid,Blood Lake,0.20835841345276318
Zapped!,The Hypo-Chondri-Cat,0.22241862580527363
Zapped!,Twinky,0.2135884404315971
Zapped!,The Flintstones,0.20972607760484832
Zapped!,Blood Tea and Red String,0.20779683103990287
Zapped!,Good Kids,0.20756665476264274
Fucking Berlin,"Spring, Again",0.18437497949629084
Fucking Berlin,Flag Day,0.14249491557759536
Fucking Berlin,The Street Fighter's Last Revenge,0.14100716019204745
Fucking Berlin,Surviving Life (Theory and Practice),0.14058453190662648
Fucking Berlin,Atomic Blonde,0.13882601104427067
Magnesium,Drumline,0.23536862899947336
Magnesium,The Quick and the Dead,0.17517073975807138
Magnesium,Sum of Histories,0.17507150089140383
Magnesium,Mr. 3000,0.16232987608322785
Magnesium,The Blood of Heroes,0.15097120794635155
Havoc,The Last Kiss,0.16479895334810502
Havoc,T-Men,0.1646265805602823
Havoc,Pinocchio,0.15740537408930078
Havoc,The Tax Collector,0.15441255515223912
Havoc,The Bad Utterances,0.15312872930605276
Breathe,Labyrinth,0.2859105804475342
Breathe,Silent House,0.2700530905384838
Breathe,Firestarter,0.2594218450568225
Breathe,Lovesong,0.2583968355834668
Breathe,Inside,0.23477170036047765
The Strange Ones,The Strange Ones,0.37407714884726495
The Strange Ones,Billy Star,0.2785721138161243
The Strange Ones,Breaking Social Distancing,0.20605292973701136
The Strange Ones,Intervista,0.18078620229665363
The Strange Ones,Vampirisme,0.16449159222678186
Collective: Unconscious,Aladdin,0.15737791191747416
Collective: Unconscious,The Kentucky Fried Movie,0.15649467722934654
Collective: Unconscious,Night of the Living Dead,0.14824593722610024
Collective: Unconscious,High School,0.14676738542608947
Collective: Unconscious,Urusei Yatsura: Beautiful Dreamer,0.13757338972200406
The Strange Ones,The Strange Ones,0.37407714884726495
The Strange Ones,Secrets of the Soul,0.2921213308433175
The Strange Ones,Night Swim,0.27133334602594505
The Strange Ones,Breaking Social Distancing,0.23682939480891235
The Strange Ones,Down and Out in Beverly Hills,0.2103992401126627
Cigarette Candy,How to Talk to Girls at Parties,0.23187396762927592
Cigarette Candy,Promising Young Woman,0.22364493161201315
Cigarette Candy,Outside In,0.216265436516498
Cigarette Candy,Never Say Never Again,0.21386949126694121
Cigarette Candy,Black Mirror: San Junipero,0.20508735198501543
Disconnected,New Best Friend,0.2907526619166531
Disconnected,Notorious,0.2483504020239635
Disconnected,Black Christmas,0.21244870398482604
Disconnected,Little Murders,0.20627265977639853
Disconnected,Black Christmas,0.198158350071306
You Are Alone,Daphne & Velma,0.248959757559891
You Are Alone,We're All Going to the World's Fair,0.21369621292206603
You Are Alone,Funny About Love,0.16887870244578376
You Are Alone,Better Off Dead...,0.16055163527784858
You Are Alone,Nerve,0.15159741839341198
Cemetery High,We Still Kill the Old Way,0.3154799398129849
Cemetery High,Skeleton Man,0.2751270742359337
Cemetery High,Friday the 13th Part VII: The New Blood,0.27322237469854876
Cemetery High,Horror High,0.2631526306881782
Cemetery High,Savage Streets,0.2609102041390854
Friends (With Benefits),No Strings Attached,0.2451576127133341
Friends (With Benefits),The Banshees of Inisherin,0.2213982424283305
Friends (With Benefits),The Outcasts,0.21800550516759504
Friends (With Benefits),The King of Pigs,0.2076825794007931
Friends (With Benefits),The Parent Trap II,0.19496208558966194
Broken Side of Time,Spielberg,0.17474942080040892
Broken Side of Time,Ritual of Love,0.16461413388043403
Broken Side of Time,Bad Hair,0.14949191364984488
Broken Side of Time,Pusher II,0.14759509850455743
Broken Side of Time,I Am Heath Ledger,0.14358135159773644
Twenty Questions,Exam,0.20361529331489414
Twenty Questions,May December,0.19591553560556435
Twenty Questions,Casting JonBenet,0.1862851419720637
Twenty Questions,"Yours, Mine and Ours",0.17659193504913495
Twenty Questions,Conspiracy,0.16929294430591235
Blood Sisters,Scaredy Cat,0.33009400189726884
Blood Sisters,Two on a Guillotine,0.27686949827676055
Blood Sisters,High Tension,0.24765944335698917
Blood Sisters,The Passing of the Third Floor Back,0.2340544611756068
Blood Sisters,Return of the Seven,0.22542096031151784
Prime Evil,Werewolves on Wheels,0.3396802174136064
Prime Evil,The Flowers of St. Francis,0.19928569114983713
Prime Evil,The Name of the Rose,0.1942031308335037
Prime Evil,Lady Death,0.17439194930553156
Prime Evil,Devil,0.16289404464652943
Doom Asylum,A Page of Madness,0.26966271185061974
Doom Asylum,Psycho Girls,0.2576039492648431
Doom Asylum,Marat/Sade,0.24181764806964734
Doom Asylum,The Invisible Maniac,0.2167417101989074
Doom Asylum,The Night Visitor,0.2049213138338915
Don't Knock Twice,Marebito,0.2373009306284417
Don't Knock Twice,Broom-Stick Bunny,0.22784766983100774
Don't Knock Twice,Demon Witch Child,0.21008180597523815
Don't Knock Twice,Jack of the Red Hearts,0.2063720404112888
Don't Knock Twice,Tigertail,0.20268561016913983
Murder on the Orient Express,The Detective,0.3492654794309389
Murder on the Orient Express,Mare of Easttown,0.2699735754564792
Murder on the Orient Express,Murder on the Orient Express,0.23704451148626265
Murder on the Orient Express,Murder Mystery,0.23197034149712986
Murder on the Orient Express,The Lady from Shanghai,0.22756593237474348
I Am the Pretty Thing That Lives in the House,Where Do We Go from Here?,0.38667468342101613
I Am the Pretty Thing That Lives in the House,"Die Sister, Die!",0.30295520638350304
I Am the Pretty Thing That Lives in the House,The Eternal Daughter,0.25573296836861176
I Am the Pretty Thing That Lives in the House,The Bacchus Lady,0.247893472466461
I Am the Pretty Thing That Lives in the House,Andy,0.2367662014323002
Planet Earth II,Have a Good Trip: Adventures in Psychedelics,0.26644402013120555
Planet Earth II,David Bowie & The Story of Ziggy Stardust,0.2623705953868067
Planet Earth II,Moonage Daydream,0.23412326920894572
Planet Earth II,Planet Earth,0.18645618844423473
Planet Earth II,Jumper,0.1851777291486655
Blue Planet II,Khaite FW21,0.24812995179094469
Blue Planet II,Maze Runner: The Scorch Trials,0.20006041076267722
Blue Planet II,Incredibles 2,0.18379681710366325
Blue Planet II,Ultra Warrior,0.1629435774538978
Blue Planet II,Lost Kubrick: The Unfinished Films of Stanley Kubrick,0.15636894723047678
The Grand Budapest Hotel,The Maltese Falcon,0.1739577542202959
The Grand Budapest Hotel,Hotel,0.17372959736706206
The Grand Budapest Hotel,Girl with a Pearl Earring,0.16142582150429982
The Grand Budapest Hotel,Tom & Jerry,0.15837011037576806
The Grand Budapest Hotel,The Young Racers,0.1511099601609433
Billy Star,The Strange Ones,0.2785721138161243
Billy Star,Three... Extremes,0.2766477667409751
Billy Star,Intervista,0.2706306035602414
Billy Star,My Life Directed by Nicolas Winding Refn,0.2584137383830752
Billy Star,The Captains,0.25534434353229674
Brawl in Cell Block 99,Electric Dragon 80.000 V,0.22344842383537553
Brawl in Cell Block 99,Dogman,0.1969776111353867
Brawl in Cell Block 99,An Innocent Man,0.18368128031680847
Brawl in Cell Block 99,Always,0.1812754781916368
Brawl in Cell Block 99,Metamorphosis,0.18120147725486646
Revenge,Us,0.24108219022058788
Revenge,Calibre,0.22321350275466653
Revenge,Surviving the Game,0.1823573389641354
Revenge,Lovesong,0.1818763582328013
Revenge,Windfall,0.1797555669872537
The Void,Coma,0.25444460362413945
The Void,Absence of Malice,0.2198553875115725
The Void,Coma,0.1934062786886929
The Void,8: SIDA,0.181409759003269
The Void,The Dead Hate the Living!,0.1683588973534633
Reality+,Vincent,0.35014348309326304
Reality+,Little Nemo: Adventures in Slumberland,0.2112742290212731
Reality+,Stolen,0.19917540299360303
Reality+,The Brain from Planet Arous,0.18458494343679882
Reality+,In My Skin,0.17222582902350592
Rings,The Ring,0.21628652030569784
Rings,Paper Boy,0.20087055190561873
Rings,A King and His Movie,0.1967602664909417
Rings,Around the World in Eighty Days,0.19036062579022145
Rings,Marebito,0.18244165347038035
Summertime,Remigration,0.2152600745722881
Summertime,Hit the Deck,0.21251072044367308
Summertime,Milk,0.21038165323672808
Summertime,Freebie and the Bean,0.20152142342533388
Summertime,Holidate,0.19286156121890638
My Name Is Maya,Promising Young Woman,0.22458300305186282
My Name Is Maya,Stick,0.2114676710173446
My Name Is Maya,Fancy Dance,0.1992428911625192
My Name Is Maya,Wild,0.1984915217388058
My Name Is Maya,"Cole Younger, Gunfighter",0.18604791102861773
8 Mile,The Tuxedo,0.2644874359488384
8 Mile,Bubble Boy,0.2369757460525614
8 Mile,Break Up,0.20992568239745762
8 Mile,Encanto,0.1770755779858715
8 Mile,The Whole Ten Yards,0.17598417408364417
Cold Mountain,The Beguiled,0.19345757437765035
Cold Mountain,Journey to Shiloh,0.1934022601996544
Cold Mountain,Tangerines,0.1887986172994352
Cold Mountain,Paddington,0.18005501678662333
Cold Mountain,Starship Troopers,0.17418519916668393
The Vault,In China They Eat Dogs,0.36222734007794577
The Vault,30 Minutes or Less,0.2937910445431022
The Vault,Scorched,0.25157304224156485
The Vault,Big Bad Mama,0.24563925881252535
The Vault,Flag Day,0.24496818789067085
Hustle & Flow,Street Smart,0.3056071160908699
Hustle & Flow,10,0.28452024963333294
Hustle & Flow,American Beauty,0.24585208529494346
Hustle & Flow,The Negotiation,0.2124745296768358
Hustle & Flow,Take the 10,0.19928937770874605
The Devil's Tomb,Hair-Raising Hare,0.22854151654868374
The Devil's Tomb,Dr. Horrible's Sing-Along Blog,0.22665828635569862
The Devil's Tomb,Percy Jackson: Sea of Monsters,0.2263060596152143
The Devil's Tomb,The Legend of the Titanic,0.219014492189104
The Devil's Tomb,The Lost Skeleton of Cadavra,0.20338717608615434
Jerry Maguire,The Girl Who Had Everything,0.2718010589073307
Jerry Maguire,Man Trouble,0.1816037075787248
Jerry Maguire,Flash Gordon,0.1537136873344365
Jerry Maguire,Beauty Shop,0.15073890838352633
Jerry Maguire,The Bacchus Lady,0.1458373071780361
Rat Race,The Lady from Shanghai,0.20325923939408702
Rat Race,The Barefoot Contessa,0.20205730111341877
Rat Race,Murder on the Orient Express,0.18950093801350687
Rat Race,If I Had a Million,0.17309828773458652
Rat Race,Night of the Running Man,0.15913256869679776
Men of Honor,The Red Mill,0.17473001588673157
Men of Honor,Red Tails,0.15461388323139566
Men of Honor,Doubt,0.14518174606295123
Men of Honor,Iron Man 3,0.14464222046626993
Men of Honor,Punisher: War Zone,0.14134304730419142
Norbit,The Wrong Missy,0.25819467175373134
Norbit,Good Luck Chuck,0.2565207681918124
Norbit,Trainwreck,0.24174511714581098
Norbit,Manglehorn,0.22205978268945425
Norbit,Identity Thief,0.19397273822285752
Red Tails,Flyboys,0.2785795578021696
Red Tails,The Biggest Battle,0.26652810026565554
Red Tails,Oppenheimer,0.25768761314873356
Red Tails,Gagarin: First in Space,0.2536504408732347
